session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
1999/2000,1999,L,23,nato / försvaret / militära,1,38,0.5034
1999/2000,1999,M,-1,Ej grupperade,89,6645,61.9696
1999/2000,1999,M,6,perssons / åt / talar,10,781,7.2834
1999/2000,1999,M,14,vården / vård / sjukvården,6,520,4.8494
1999/2000,1999,M,12,skolan / lärare / eleverna,6,465,4.3365
1999/2000,1999,M,16,partier / politiska / valet,6,426,3.9728
1999/2000,1999,M,20,skatter / skatten / skatt,5,390,3.637
1999/2000,1999,M,13,skolan / skola / elever,3,275,2.5646
1999/2000,1999,M,21,jobb / arbetslösheten / arbetsmarknaden,3,181,1.688
1999/2000,1999,M,24,partier / ansvar / folket,2,175,1.632
1999/2000,1999,M,18,eu / europa / europeiska,2,165,1.5387
1999/2000,1999,M,11,euron / valuta / europa,2,160,1.4921
1999/2000,1999,M,1,polisen / poliser / brott,2,156,1.4548
1999/2000,1999,M,8,skatteväxling / gröna / grön skatteväxling,2,148,1.3802
1999/2000,1999,M,25,jobb / arbetslösheten / arbetsmarknaden,1,87,0.8113
1999/2000,1999,M,17,skatt / skatten / skatter,2,84,0.7834
1999/2000,1999,M,15,äldre / äldreomsorgen / pensionärer,1,65,0.6062
1999/2000,1999,MP,-1,Ej grupperade,81,5836,58.2726
1999/2000,1999,MP,8,skatteväxling / gröna / grön skatteväxling,15,1140,11.3829
1999/2000,1999,MP,10,barn / föräldrar / barnen,9,754,7.5287
1999/2000,1999,MP,0,kvinnor / män / kvinnors,6,477,4.7629
1999/2000,1999,MP,21,jobb / arbetslösheten / arbetsmarknaden,6,453,4.5232
1999/2000,1999,MP,7,eu / utsläppen / utsläpp,3,252,2.5162
1999/2000,1999,MP,9,kärnkraft / kärnkraften / el,3,233,2.3265
1999/2000,1999,MP,20,skatter / skatten / skatt,2,186,1.8572
1999/2000,1999,MP,14,vården / vård / sjukvården,2,177,1.7673
1999/2000,1999,MP,17,skatt / skatten / skatter,2,171,1.7074
1999/2000,1999,MP,16,partier / politiska / valet,2,165,1.6475
1999/2000,1999,MP,3,flyktingar / migrationspolitik / invandring,1,92,0.9186
1999/2000,1999,MP,1,polisen / poliser / brott,1,79,0.7888
1999/2000,1999,S,-1,Ej grupperade,144,11636,69.9615
1999/2000,1999,S,13,skolan / skola / elever,8,701,4.2148
1999/2000,1999,S,21,jobb / arbetslösheten / arbetsmarknaden,8,685,4.1186
1999/2000,1999,S,18,eu / europa / europeiska,7,604,3.6316
1999/2000,1999,S,12,skolan / lärare / eleverna,6,494,2.9702
1999/2000,1999,S,14,vården / vård / sjukvården,6,480,2.886
1999/2000,1999,S,17,skatt / skatten / skatter,5,414,2.4892
1999/2000,1999,S,10,barn / föräldrar / barnen,4,310,1.8639
1999/2000,1999,S,16,partier / politiska / valet,3,222,1.3348
1999/2000,1999,S,24,partier / ansvar / folket,3,211,1.2686
1999/2000,1999,S,25,jobb / arbetslösheten / arbetsmarknaden,3,198,1.1905
1999/2000,1999,S,8,skatteväxling / gröna / grön skatteväxling,2,161,0.968
1999/2000,1999,S,22,ryssland / ukraina / ryska,1,94,0.5652
1999/2000,1999,S,15,äldre / äldreomsorgen / pensionärer,1,91,0.5471
1999/2000,1999,S,0,kvinnor / män / kvinnors,1,90,0.5411
1999/2000,1999,S,3,flyktingar / migrationspolitik / invandring,1,89,0.5351
1999/2000,1999,S,11,euron / valuta / europa,1,80,0.481
1999/2000,1999,S,1,polisen / poliser / brott,1,72,0.4329
1999/2000,1999,V,-1,Ej grupperade,70,5380,50.8795
1999/2000,1999,V,0,kvinnor / män / kvinnors,28,2211,20.9098
1999/2000,1999,V,16,partier / politiska / valet,18,1464,13.8453
1999/2000,1999,V,15,äldre / äldreomsorgen / pensionärer,4,348,3.2911
1999/2000,1999,V,12,skolan / lärare / eleverna,3,210,1.986
1999/2000,1999,V,21,jobb / arbetslösheten / arbetsmarknaden,3,175,1.655
1999/2000,1999,V,17,skatt / skatten / skatter,2,174,1.6455
1999/2000,1999,V,20,skatter / skatten / skatt,2,163,1.5415
1999/2000,1999,V,14,vården / vård / sjukvården,1,94,0.889
1999/2000,1999,V,24,partier / ansvar / folket,1,93,0.8795
1999/2000,1999,V,10,barn / föräldrar / barnen,1,88,0.8322
1999/2000,1999,V,18,eu / europa / europeiska,1,88,0.8322
1999/2000,1999,V,6,perssons / åt / talar,1,86,0.8133
