session,session_year,party,topic_id,topic_label,segments,words,word_share_pct
2022/23,2022,L,2,kvinnor / män / kvinnors,2,151,1.3457
2022/23,2022,L,15,jobb / arbetslösheten / arbetsmarknaden,1,91,0.811
2022/23,2022,L,6,migrationspolitik / flyktingar / invandring,1,84,0.7486
2022/23,2022,L,23,partier / ta / ansvar,1,65,0.5793
2022/23,2022,L,19,skatten / miljarder / skatt,1,43,0.3832
2022/23,2022,L,7,sd / nej / ta,1,5,0.0446
2022/23,2022,M,5,utsläppen / eu / kärnkraft,54,4148,36.7015
2022/23,2022,M,-1,Ej grupperade,44,3146,27.8358
2022/23,2022,M,6,migrationspolitik / flyktingar / invandring,9,739,6.5387
2022/23,2022,M,20,ryssland / ukraina / ryska,9,704,6.229
2022/23,2022,M,3,polisen / brott / poliser,7,602,5.3265
2022/23,2022,M,16,eu / europa / europeiska,5,363,3.2118
2022/23,2022,M,2,kvinnor / män / kvinnors,4,284,2.5128
2022/23,2022,M,21,nato / försvaret / militära,4,280,2.4774
2022/23,2022,M,19,skatten / miljarder / skatt,3,245,2.1678
2022/23,2022,M,23,partier / ta / ansvar,3,241,2.1324
2022/23,2022,M,8,skolan / lärare / skola,3,215,1.9023
2022/23,2022,M,9,barn / barnen / föräldrar,2,189,1.6723
2022/23,2022,M,18,partier / ta / politiska,1,85,0.7521
2022/23,2022,M,7,sd / nej / ta,8,61,0.5397
2022/23,2022,MP,5,utsläppen / eu / kärnkraft,73,5458,53.6729
2022/23,2022,MP,-1,Ej grupperade,36,2491,24.496
2022/23,2022,MP,3,polisen / brott / poliser,5,387,3.8057
2022/23,2022,MP,9,barn / barnen / föräldrar,6,365,3.5893
2022/23,2022,MP,6,migrationspolitik / flyktingar / invandring,4,293,2.8813
2022/23,2022,MP,2,kvinnor / män / kvinnors,4,283,2.783
2022/23,2022,MP,20,ryssland / ukraina / ryska,3,240,2.3601
2022/23,2022,MP,23,partier / ta / ansvar,2,168,1.6521
2022/23,2022,MP,17,fn / afghanistan / fn s,2,152,1.4947
2022/23,2022,MP,8,skolan / lärare / skola,1,101,0.9932
2022/23,2022,MP,16,eu / europa / europeiska,2,101,0.9932
2022/23,2022,MP,18,partier / ta / politiska,1,84,0.826
2022/23,2022,MP,24,se / sveriges / världen,1,45,0.4425
2022/23,2022,MP,7,sd / nej / ta,1,1,0.0098
2022/23,2022,S,-1,Ej grupperade,80,5531,44.5581
2022/23,2022,S,5,utsläppen / eu / kärnkraft,46,3206,25.8278
2022/23,2022,S,3,polisen / brott / poliser,13,908,7.3149
2022/23,2022,S,9,barn / barnen / föräldrar,7,475,3.8266
2022/23,2022,S,22,jobb / arbetslösheten / arbetsmarknaden,5,449,3.6172
2022/23,2022,S,23,partier / ta / ansvar,8,441,3.5527
2022/23,2022,S,20,ryssland / ukraina / ryska,5,422,3.3997
2022/23,2022,S,8,skolan / lärare / skola,2,167,1.3454
2022/23,2022,S,2,kvinnor / män / kvinnors,2,166,1.3373
2022/23,2022,S,16,eu / europa / europeiska,2,113,0.9103
2022/23,2022,S,19,skatten / miljarder / skatt,2,93,0.7492
2022/23,2022,S,17,fn / afghanistan / fn s,1,81,0.6525
2022/23,2022,S,21,nato / försvaret / militära,1,80,0.6445
2022/23,2022,S,14,skatt / skatten / skatter,1,75,0.6042
2022/23,2022,S,15,jobb / arbetslösheten / arbetsmarknaden,2,68,0.5478
2022/23,2022,S,0,sjöstedts / företag / min,1,59,0.4753
2022/23,2022,S,6,migrationspolitik / flyktingar / invandring,1,55,0.4431
2022/23,2022,S,24,se / sveriges / världen,2,23,0.1853
2022/23,2022,S,7,sd / nej / ta,1,1,0.0081
2022/23,2022,SD,-1,Ej grupperade,53,3692,39.7288
2022/23,2022,SD,5,utsläppen / eu / kärnkraft,36,2588,27.8489
2022/23,2022,SD,16,eu / europa / europeiska,10,726,7.8123
2022/23,2022,SD,3,polisen / brott / poliser,7,507,5.4557
2022/23,2022,SD,23,partier / ta / ansvar,6,422,4.5411
2022/23,2022,SD,6,migrationspolitik / flyktingar / invandring,4,344,3.7017
2022/23,2022,SD,18,partier / ta / politiska,5,337,3.6264
2022/23,2022,SD,12,vården / vård / sjukvården,2,182,1.9585
2022/23,2022,SD,20,ryssland / ukraina / ryska,2,167,1.7971
2022/23,2022,SD,19,skatten / miljarder / skatt,2,164,1.7648
2022/23,2022,SD,13,äldre / äldreomsorgen / pensionärer,1,86,0.9254
2022/23,2022,SD,21,nato / försvaret / militära,1,49,0.5273
2022/23,2022,SD,24,se / sveriges / världen,1,17,0.1829
2022/23,2022,SD,7,sd / nej / ta,2,12,0.1291
2022/23,2022,V,-1,Ej grupperade,53,3834,38.9081
2022/23,2022,V,5,utsläppen / eu / kärnkraft,45,3405,34.5545
2022/23,2022,V,8,skolan / lärare / skola,16,1050,10.6556
2022/23,2022,V,20,ryssland / ukraina / ryska,9,547,5.551
2022/23,2022,V,21,nato / försvaret / militära,4,353,3.5823
2022/23,2022,V,12,vården / vård / sjukvården,3,198,2.0093
2022/23,2022,V,13,äldre / äldreomsorgen / pensionärer,3,173,1.7556
2022/23,2022,V,23,partier / ta / ansvar,1,92,0.9336
2022/23,2022,V,19,skatten / miljarder / skatt,1,61,0.619
2022/23,2022,V,9,barn / barnen / föräldrar,1,60,0.6089
2022/23,2022,V,6,migrationspolitik / flyktingar / invandring,1,57,0.5784
2022/23,2022,V,14,skatt / skatten / skatter,1,17,0.1725
2022/23,2022,V,7,sd / nej / ta,2,7,0.071
